CustomerID,Mean Days btw Purchases,Min Days btw Purchases,Max Days btw Purchases,Max Products In Basket,Min Products In Basket,Mean Products In Basket,Money Spent Entropy,Mean Qta Q1,Mean Money Spent Q1,Mean Qta Q2,Mean Money Spent Q2,Mean Qta Q3,Mean Money Spent Q3,Distinct Products,Distinct Baskets,Total Products
12359,-0.611045843158148,-0.6226959571745035,-0.6024715633139622,1.6271489834955293,-0.016005634726468005,1.3319742337733722,1.3099455249354124,1.330442005056912,1.2165655393891892,0.9651717381405558,1.1304900564688172,0.6954489432013116,1.1039013017182788,1.2299811416503272,0.03827508779438442,0.9301666359569138
12360,-0.9216582779929902,-0.808841863506715,-1.1051986543891155,1.2797067632040269,1.922688132517009,1.9460948097703872,1.2301560259559428,-0.901620862847671,-0.9519032100181228,0.8897618467384982,0.8195845046363809,0.869168782347877,0.7621502874429374,0.9624760188209125,-0.1211056957456992,0.7982833534388943
12361,1.2364629826951414,1.23555369396947,1.1967622363234285,-0.4575043382534846,0.22633108617896663,-0.19455405513349483,-0.5186561717136601,1.3960909129364587,1.6195356047307945,-0.9920262689825718,-1.038768715596983,-1.1222537639664107,-1.2033251972155967,-0.5209614805058416,-0.4398672628258664,-0.34808671767927624
12362,-0.9366692965344112,-0.9949877698389266,-0.6818495250626706,0.6543107666793229,0.22633108617896663,0.5845017612741475,1.7320811702933123,1.0581921223799695,1.3330562358862186,1.03324819056223,1.057044777608065,0.6954489432013116,1.0858818239987755,2.1784083953182516,0.9945597890348861,2.0038318205587404
12363,-0.9216582779929902,-0.7639100930127329,-1.158117295554921,-0.8744350026032873,-0.5006790765373373,-0.8262209333018536,-0.8506170045531789,-0.901620862847671,-0.9519032100181228,1.9012229589385734,1.5475543185709482,1.6742119393685466,1.5310257823137203,-0.5939174230956819,-0.2804864792857828,-0.3785213213372807
12364,-0.6029630035414523,-0.7703289173690161,-0.45505534863778946,-0.2490390060785832,0.10516272572624931,-0.1243688464481217,0.36601161621725814,1.8556332680932845,0.8247272438084018,1.378830737230589,0.7758688538742912,1.6742119393685466,0.5127157623510783,-0.22913771014648007,-0.1211056957456992,0.05601718644645057
12365,1.2364629826951414,1.23555369396947,1.1967622363234285,0.02891477015461866,1.074509609347988,0.5423906360629238,-0.06577604375508644,1.671816326030554,1.3421319022912148,-0.9920262689825718,-1.038768715596983,-1.1222537639664107,-1.2033251972155967,-0.350730947796214,-0.4398672628258664,-0.2500196614479283
12367,1.2364629826951414,1.23555369396947,1.1967622363234285,-0.665969670428386,-0.13717399517918533,-0.5103874942176743,-0.8651376595329769,-0.901620862847671,-0.9519032100181228,0.9368065496315251,0.8043580443847613,-1.1222537639664107,-1.2033251972155967,-0.5939174230956819,-0.4398672628258664,-0.3988110571092838
12370,-0.8211999849593532,-0.9917783576607849,-0.34165826042534886,1.3491952072623274,-0.25834235563190266,1.2530158740023274,1.2140645602863258,-0.901620862847671,-0.9519032100181228,-0.9920262689825718,-1.038768715596983,0.7459406850670818,0.7434593651255351,1.2299811416503272,0.03827508779438442,0.750940636637554
12371,1.2364629826951414,1.23555369396947,1.1967622363234285,1.2102183191457263,3.1343717370441824,2.3321134575399403,0.4648619613343514,-0.901620862847671,-0.9519032100181228,-0.9920262689825718,-1.038768715596983,1.169294520710846,0.8526762576986882,0.06268606021288138,-0.4398672628258664,0.0407998846174483
12372,-0.6601203081985215,-0.8826583436039713,-0.4474955427569601,-0.2490390060785832,-0.5006790765373373,-0.370017076846928,0.17085288854635586,0.7067773802012198,1.268884857265033,-0.9920262689825718,-1.038768715596983,0.04294027908982152,0.8945820198370689,-0.350730947796214,-0.1211056957456992,-0.14180773733057886
12373,1.2364629826951414,1.23555369396947,1.1967622363234285,-0.5964812263700855,-0.016005634726468005,-0.40510968118961443,-0.7607219680705464,1.3960909129364587,0.37277739151919814,-0.9920262689825718,-1.038768715596983,-1.1222537639664107,-1.2033251972155967,-0.5695987755657351,-0.4398672628258664,-0.3886661892232823
12374,1.2364629826951414,1.23555369396947,1.1967622363234285,-0.11006211796198227,0.8321728884425532,0.33183501000680415,-0.21159486147593157,-0.901620862847671,-0.9519032100181228,-0.9920262689825718,-1.038768715596983,0.9983993943959318,1.1609455204291492,-0.39936824285610756,-0.4398672628258664,-0.2753818311629321
12375,-0.16302496163552493,-0.06104882599972744,-0.33031855160410484,-0.5964812263700855,-0.6218474369900546,-0.6683042137597639,-0.5698753620296633,1.3960909129364587,0.37277739151919814,-0.9920262689825718,-1.038768715596983,-1.1222537639664107,-1.2033251972155967,-0.5452801280357883,-0.2804864792857828,-0.34808671767927624
12377,-1.0429010454473795,-0.8762395192476882,-1.290413898469435,0.515333878562722,1.801519772064292,1.2266964207453124,0.6913473175018661,1.089729342831908,0.9377147068807027,-0.9920262689825718,-1.038768715596983,-0.19009852952142492,1.1538739230682973,0.35450983057224283,-0.2804864792857828,0.16930154450680077
12378,1.2364629826951414,1.23555369396947,1.1967622363234285,7.464178284392768,14.039524177788742,11.807116630065321,1.5098561878122252,1.19123468232438,1.244869740477418,-0.9920262689825718,-1.038768715596983,-1.1222537639664107,-1.2033251972155967,2.251364337908092,-0.4398672628258664,1.393448936084316
12379,-0.8696970919411089,-0.7157689103406093,-1.1014187514487008,0.23738010232952006,0.7110045279898359,0.5423906360629238,0.44279445878687007,-0.901620862847671,-0.9519032100181228,0.8403649087008201,0.9922380624990293,1.114918798701555,1.2025893715541645,0.038367412682934594,-0.2804864792857828,0.010365280959443774
12380,-1.0221165710266271,-0.930799526276095,-1.1429976837932625,1.001752986970825,-0.13717399517918533,0.437112823034864,0.953013969479714,-0.901620862847671,-0.9519032100181228,1.0835655684391192,0.9604292619638605,0.9213173269322121,1.2957893983100048,0.4274657731620832,0.03827508779438442,0.43306810954284
12381,-0.8142718268191024,-0.9051242288509623,-0.7574475838709643,1.4186836513206278,-0.7430157974427719,0.5072980317202369,0.7688518664941922,-0.901620862847671,-0.9519032100181228,0.9368065496315251,1.128391619929939,1.0683110369793059,1.1416164876428212,0.2329165929225089,-0.1211056957456992,0.25384211022348
12383,-0.5276192837662245,-0.8987054044946792,-0.1375435016429558,0.3068685463878205,-0.7430157974427719,-0.2577207429503307,0.6424326308928809,1.4879993839678238,1.3583397590629653,1.9012229589385734,0.4773516837428388,1.1233929371965097,0.6742910475050833,0.25723524045245566,0.19765587133446802,0.1963545255361381
12384,-1.0602214407980066,-0.892286580138396,-1.3093134131715085,-0.665969670428386,-0.25834235563190266,-0.5630264007317042,-0.3741030837794041,-0.901620862847671,-0.9519032100181228,-0.9920262689825718,-1.038768715596983,0.44243537956624385,0.9962783247407456,-0.47232418544594795,-0.2804864792857828,-0.3633040195082785
12386,1.2364629826951414,1.23555369396947,1.1967622363234285,-0.8744350026032873,-0.5006790765373373,-0.8262209333018536,-1.3744978691208098,-0.901620862847671,-0.9519032100181228,0.45459834497800083,1.5921460950221205,-1.1222537639664107,-1.2033251972155967,-0.6668733656855222,-0.4398672628258664,-0.4495353965392913
12388,-0.8918671979899115,-0.8377265731099892,-0.81036622503677,0.09840321421291913,-0.7430157974427719,-0.3349244725042411,0.7067029066034346,1.5799078549991892,0.6657655716239234,1.1477726391674419,1.1464141295789543,0.9362557120995997,0.8236041352151869,0.038367412682934594,0.35703665487455166,0.2183350726224747
12390,1.2364629826951414,1.23555369396947,1.1967622363234285,-0.31852745013688366,0.4686678070844013,0.016001570922624764,-0.38221760458075255,-0.901620862847671,-0.9519032100181228,-0.9920262689825718,-1.038768715596983,0.9284877518125582,0.6447189130869762,-0.47232418544594795,-0.4398672628258664,-0.33456022716460754
12391,1.2364629826951414,1.23555369396947,1.1967622363234285,0.44584543450442143,1.801519772064292,1.1740575142312826,-0.1581725129221705,-0.901620862847671,-0.9519032100181228,-0.9920262689825718,-1.038768715596983,0.19829948483065277,0.21832778332895622,-0.20481906261653327,-0.4398672628258664,-0.37344888739428
12393,-0.5452283408257652,-0.8248889243974229,-0.33787835748493417,-0.0405736739036818,-0.6218474369900546,-0.06295678884842008,0.650524307635789,-0.901620862847671,-0.9519032100181228,1.258278686067208,1.3245954363150925,1.3080080972651593,1.1505064957536055,0.08700470774282817,0.03827508779438442,0.16930154450680077
12394,1.2364629826951414,1.23555369396947,1.1967622363234285,-0.0405736739036818,0.9533412488952706,0.437112823034864,-0.16243620784968768,-0.901620862847671,-0.9519032100181228,0.8765305240498346,0.6025802559432115,-1.1222537639664107,-1.2033251972155967,-0.3750495953261608,-0.4398672628258664,-0.25340128407659546
12395,-0.6085055300536528,-0.8634018705351219,-0.2282611722129083,-0.2490390060785832,-0.6218474369900546,-0.42265598336095783,1.18330570587634,1.2122739708737282,1.1183388030197328,0.45459834497800083,1.218996939617681,0.858576109229184,0.6893485497643513,0.4031471256321364,1.3133213561150534,0.652873580406206
12397,-0.8073436686788515,-0.6579994911340609,-1.0333804985212365,1.5576605394372287,2.286193213875161,2.2268356445118807,1.0000315235942716,0.9693730117194059,1.284246699534961,1.0537055083354097,1.1715420460311725,-1.1222537639664107,-1.2033251972155967,0.670652248461551,-0.2804864792857828,0.453357845314843
12398,1.2364629826951414,1.23555369396947,1.1967622363234285,1.2797067632040269,3.2555400974968998,2.4373912705680003,0.5060570456340551,-0.901620862847671,-0.9519032100181228,-0.9920262689825718,-1.038768715596983,1.147341589464859,0.9806027065743855,0.08700470774282817,-0.4398672628258664,0.04418150724611547
12399,-0.8108077477489769,-0.908333641029104,-0.6969691368243294,-0.31852745013688366,-0.7430157974427719,-0.5630264007317042,0.18622306878517775,1.560213182635325,1.573895348711441,-0.9920262689825718,-1.038768715596983,1.305233825734073,1.3313186346230017,-0.30209365273632044,0.03827508779438442,-0.10460988841524
12401,1.2364629826951414,1.23555369396947,1.1967622363234285,-1.0134118907198884,-0.7430157974427719,-1.0367765593579732,-2.2375466377142863,-0.901620862847671,-0.9519032100181228,-0.9920262689825718,-1.038768715596983,-0.19009852952142492,1.1538739230682973,-0.7155106607454158,-0.4398672628258664,-0.4934964907119645
12402,1.2364629826951414,1.23555369396947,1.1967622363234285,-0.3880158941951841,0.347499446631684,-0.08927624210543504,-0.4657529186127629,0.4770062026228068,0.7312203778175321,-0.9920262689825718,-1.038768715596983,-1.1222537639664107,-1.2033251972155967,-0.49664283297589473,-0.4398672628258664,-0.34470509505060903
12405,1.2364629826951414,1.23555369396947,1.1967622363234285,0.44584543450442143,1.801519772064292,1.1740575142312826,0.13417727970428303,-0.901620862847671,-0.9519032100181228,0.7760704814136834,1.1987475338862315,-1.1222537639664107,-1.2033251972155967,-0.20481906261653327,-0.4398672628258664,-0.12997205813024376
12406,-0.9285864361332409,-0.7703289173690161,-1.1656771014357505,0.7932876547959238,1.43801469070614,1.2793353272593424,0.7318174069463649,-0.901620862847671,-0.9519032100181228,-0.9920262689825718,-1.038768715596983,1.1005779489408627,1.34244985269101,0.2329165929225089,-0.2804864792857828,0.35867241171216224
12407,-0.9297411383941604,-0.908333641029104,-0.9237633132492106,-0.4575043382534846,-0.37951071608461995,-0.4840680409606593,0.27173853844330803,1.70245248304101,1.3944264829009227,0.35815670404729594,1.2889220151541558,0.4313382934418992,1.0753006190588341,-0.20481906261653327,0.03827508779438442,-0.08939258658623774
12408,-0.7565371848878898,-0.7286065590531756,-0.8632848662025756,0.7237992107376233,-0.5006790765373373,0.22655719697874435,0.9808819932548174,1.1827319623279322,0.9332619989763759,1.231489341364234,1.1168307889981535,-1.1222537639664107,-1.2033251972155967,0.6463336009316043,0.19765587133446802,0.5734054486325275
12409,1.2364629826951414,1.23555369396947,1.1967622363234285,-0.9439234466615878,-0.6218474369900546,-0.9314987463299135,-1.692426345858634,-0.901620862847671,-0.9519032100181228,-0.9920262689825718,-1.038768715596983,-1.1222537639664107,-1.2033251972155967,-0.691192013215469,-0.4398672628258664,-0.4596802644252928
12410,1.2364629826951414,1.23555369396947,1.1967622363234285,-0.3880158941951841,0.347499446631684,-0.08927624210543504,-0.43215153038648485,1.8556332680932845,1.6101849181317072,-0.9920262689825718,-1.038768715596983,-1.1222537639664107,-1.2033251972155967,-0.49664283297589473,-0.4398672628258664,-0.3277969819072732
12412,-1.0134563733513136,-0.8987054044946792,-1.1996962278994827,-0.2490390060785832,-0.6218474369900546,-0.5454800985603607,-0.07477557363201122,-0.901620862847671,-0.9519032100181228,0.9970825752132156,0.8192219698684851,-1.1222537639664107,-1.2033251972155967,-0.39936824285610756,-0.1211056957456992,-0.2060585672752551
12413,-1.08793407335901,-0.9789407089482187,-1.267734480826947,-0.2490390060785832,-0.6218474369900546,-0.370017076846928,0.12980463834111775,0.9365485577796328,0.7104410742640054,0.8644753189334965,0.9002303637547792,-1.1222537639664107,-1.2033251972155967,-0.350730947796214,-0.1211056957456992,-0.17393315230291698
12414,-0.7519184035568449,-0.6066488962837957,-0.9729020514746015,-0.8744350026032873,-0.6218474369900546,-0.8788598398158836,-0.9733709269351158,-0.901620862847671,-0.9519032100181228,1.9012229589385734,1.5475543185709482,-1.1222537639664107,-1.2033251972155967,-0.6182360706256287,-0.2804864792857828,-0.3988110571092838
12415,-0.8922136058969241,-0.892286580138396,-0.9842417602958455,-0.8744350026032873,-0.7430157974427719,-0.9736098715411374,-0.8085711722155108,-0.901620862847671,-0.9519032100181228,1.1779106519582871,1.3914831009918494,-1.1222537639664107,-1.2033251972155967,-0.5452801280357883,0.19765587133446802,-0.3886661892232823
12417,-0.9550000390429472,-0.9757312967700771,-0.9048637985471372,-0.11006211796198227,-0.37951071608461995,-0.31152940294245024,1.0882451815081295,1.2105065002769715,1.1127403791200232,0.8028598261166575,1.1601013276285497,0.4507581941595028,1.218696898876104,0.8652014287011254,0.8351790054948025,0.4787200150298468
12418,1.2364629826951414,1.23555369396947,1.1967622363234285,-0.4575043382534846,0.22633108617896663,-0.19455405513349483,-0.5234741310793913,-0.901620862847671,-0.9519032100181228,1.268324690330823,1.1917491023043114,-1.1222537639664107,-1.2033251972155967,-0.5209614805058416,-0.4398672628258664,-0.3633040195082785
12420,1.2364629826951414,1.23555369396947,1.1967622363234285,-0.3880158941951841,0.347499446631684,-0.08927624210543504,-0.4910162617464795,-0.901620862847671,-0.9519032100181228,1.0975426178493664,0.800394330922435,-1.1222537639664107,-1.2033251972155967,-0.49664283297589473,-0.4398672628258664,-0.3616132081939449
12421,-0.8269734408386846,-0.8120512756848566,-0.8859642838450638,-0.526992782311785,-0.6218474369900546,-0.5893458539887191,0.1441195459827314,1.089729342831908,1.3390150067581847,0.9609169598642012,1.2718285008478727,0.7420567049235609,1.1651884788456601,-0.2534563576764268,0.03827508779438442,-0.21113100121825584
12422,-0.828128143099604,-0.8537736340006972,-0.8481652544409168,-0.11006211796198227,0.10516272572624931,0.016001570922624764,0.4816138620959488,0.8216629689904262,1.1666117225875192,1.1939842587800713,1.2740580896704319,-1.1222537639664107,-1.2033251972155967,0.06268606021288138,-0.1211056957456992,0.010365280959443774
12423,-0.8696970919411089,-0.9628936480575108,-0.5419931162673273,-0.11006211796198227,-0.6218474369900546,-0.16823460187647987,1.1038568874630537,1.3348185989155483,1.083429573049808,1.046399323416417,0.9042165983163233,1.2355506525709057,0.511791370539202,0.670652248461551,0.6757982219547188,0.6765449388068762
12424,1.2364629826951414,1.23555369396947,1.1967622363234285,-0.526992782311785,0.10516272572624931,-0.29983186816155466,-0.6235773565762798,-0.901620862847671,-0.9519032100181228,1.4879016406641243,1.2290416296340114,-1.1222537639664107,-1.2033251972155967,-0.5452801280357883,-0.4398672628258664,-0.35823158556527773
12425,1.2364629826951414,1.23555369396947,1.1967622363234285,0.3068685463878205,1.5591830511588571,0.9635018881751629,0.08709623330886876,-0.901620862847671,-0.9519032100181228,-0.9920262689825718,-1.038768715596983,1.1748430637730187,1.0517286278559959,-0.2534563576764268,-0.4398672628258664,-0.1485709825879132
12426,1.2364629826951414,1.23555369396947,1.1967622363234285,0.3068685463878205,1.5591830511588571,0.9635018881751629,0.08995979433721533,-0.901620862847671,-0.9519032100181228,1.1998292067152658,1.242168213178079,-1.1222537639664107,-1.2033251972155967,-0.2534563576764268,-0.4398672628258664,-0.1485709825879132
12427,-0.11106377558364376,-0.8762395192476882,0.7431738834736661,-0.4575043382534846,-0.6218474369900546,-0.5103874942176743,0.02064597716985195,0.4770062026228068,1.2922615737627503,-0.9920262689825718,-1.038768715596983,1.0083867719078423,1.1215466208472606,-0.350730947796214,-0.1211056957456992,-0.20944018990392227
12428,-0.7089638230872898,-0.9821501211263602,-0.5722323397906447,2.808452532486637,-0.5006790765373373,0.6927875118172947,1.4931686580350285,1.097791489413607,1.2241820134360653,1.1779106519582871,0.7226064542242806,0.6902703030099505,1.0836817714865101,2.0811338051984647,0.5164174384146353,1.3258164835109727
12429,-0.6653164268037096,-0.8248889243974229,-0.5835720486118888,-0.11006211796198227,-0.016005634726468005,-0.03663733559140513,0.6142406000421934,0.9365485577796328,1.351482588890301,1.129689831492935,0.9910489484603313,1.5576925350629234,1.0713719538583608,0.18427929786261532,0.03827508779438442,0.25722373285214717
12430,1.2364629826951414,1.23555369396947,1.1967622363234285,-0.7354581144866864,-0.25834235563190266,-0.615665307245734,-1.0205129260229695,-0.901620862847671,-0.9519032100181228,-0.9920262689825718,-1.038768715596983,1.6742119393685466,1.0910152798607267,-0.6182360706256287,-0.4398672628258664,-0.4055743023666181
12431,-0.7402664886334084,-0.9853595333045018,-0.15644301634502925,0.5848223226210224,-0.6218474369900546,-0.22694722837289774,1.4343877549204447,0.8622108238572049,1.1374710411886493,0.6242641947634998,1.163679680059816,1.1045615183188335,1.1652234003141093,1.3758930268300078,1.472702139655137,1.100938578704606
12432,-0.7276698500659671,-0.5841830110368046,-0.9464427308916987,0.44584543450442143,-0.13717399517918533,0.33183501000680415,0.6327111512347614,-0.901620862847671,-0.9519032100181228,1.4591987713395096,0.9393720341952517,0.9213173269322121,0.9979361351110545,0.2815538879824025,-0.1211056957456992,0.1963545255361381
12433,-0.6473032156390576,-0.892286580138396,0.04767174243736383,0.7932876547959238,-0.7430157974427719,0.5423906360629238,1.4145733030009928,1.6258620905148717,1.2455081407673154,1.526172133096943,1.1165004795429598,1.1783846870041925,1.0967661770052488,1.1083879040005933,0.5164174384146353,1.491515992315664
12434,-0.5683222128401981,-0.43655005084229204,-0.7725671956326231,-0.31852745013688366,-0.25834235563190266,-0.29983186816155466,-0.13978355719936061,1.5492716979887338,0.7935582884781115,-0.9920262689825718,-1.038768715596983,0.7420567049235609,0.8305447770693566,-0.350730947796214,-0.2804864792857828,-0.25678290670526266
12436,1.2364629826951414,1.23555369396947,1.1967622363234285,-0.8049465585449869,-0.37951071608461995,-0.7209431202737938,-1.1940128416650133,0.4770062026228068,1.0117409757901412,-0.9920262689825718,-1.038768715596983,-1.1222537639664107,-1.2033251972155967,-0.6425547181555754,-0.4398672628258664,-0.43262728339595546
12437,-0.8787570097003242,-0.9789407089482187,-0.48529457216110694,0.376356990446121,-0.7430157974427719,-0.6280509323078586,1.1720803007488367,1.415785585300322,1.063615022875552,1.5154563952157543,1.0600175627048096,0.9750955135348073,0.8474380374313911,0.9138387237610189,2.1102252738154714,0.9250942020139131
12438,-0.7415261663464687,-0.5970206597493709,-0.9615623426533575,0.7237992107376233,1.801519772064292,1.3846131402874022,0.7576908974194818,-0.901620862847671,-0.9519032100181228,1.0219021151586176,0.823418842946243,0.9115394748226491,1.0710148024764994,0.2329165929225089,-0.2804864792857828,0.28089509125281736
12441,1.2364629826951414,1.23555369396947,1.1967622363234285,-0.665969670428386,-0.13717399517918533,-0.5103874942176743,-0.8312107475760913,-0.901620862847671,-0.9519032100181228,0.6153344131958426,1.458370765668606,-1.1222537639664107,-1.2033251972155967,-0.5939174230956819,-0.4398672628258664,-0.43262728339595546
12442,1.2364629826951414,1.23555369396947,1.1967622363234285,-0.8049465585449869,-0.37951071608461995,-0.7209431202737938,-1.166816291019234,-0.901620862847671,-0.9519032100181228,1.1779106519582871,1.3022995480895065,-1.1222537639664107,-1.2033251972155967,-0.6425547181555754,-0.4398672628258664,-0.4393905286532898
12444,-0.9701553849747458,-0.930799526276095,-1.0258206926404072,1.9745912037870315,-0.7430157974427719,0.5423906360629238,1.1782919396699802,-0.901620862847671,-0.9519032100181228,1.039093138497424,1.1076722086495963,0.7825851933776908,1.0591760105838486,1.0597506089406996,0.19765587133446802,0.7069795424648807
12445,1.2364629826951414,1.23555369396947,1.1967622363234285,-1.0134118907198884,-0.7430157974427719,-1.0367765593579732,-2.2375466377142863,-0.901620862847671,-0.9519032100181228,-0.9920262689825718,-1.038768715596983,1.6742119393685466,1.5310257823137203,-0.7155106607454158,-0.4398672628258664,-0.47997000019729585
12446,1.2364629826951414,1.23555369396947,1.1967622363234285,1.2102183191457263,3.1343717370441824,2.3321134575399403,0.4823715463231886,-0.901620862847671,-0.9519032100181228,-0.9920262689825718,-1.038768715596983,0.6613894250196677,0.9034668472904472,0.06268606021288138,-0.4398672628258664,-0.05557636029956604
12447,1.2364629826951414,1.23555369396947,1.1967622363234285,0.23738010232952006,1.43801469070614,0.8582240751471032,0.04920982542349055,-0.901620862847671,-0.9519032100181228,-0.9920262689825718,-1.038768715596983,0.5349110972691197,0.8053576679507677,-0.27777500520637366,-0.4398672628258664,-0.2162034351612566
12448,1.2364629826951414,1.23555369396947,1.1967622363234285,-0.2490390060785832,0.5898361675371186,0.12127938395068456,-0.33631297426140877,-0.901620862847671,-0.9519032100181228,-0.9920262689825718,-1.038768715596983,0.8003164070763724,0.9240470088406173,-0.4480055379160012,-0.4398672628258664,-0.3075072461352702
12449,-0.7519184035568449,-0.7799571539034409,-0.6327107868372798,1.4186836513206278,1.5591830511588571,1.8583632989136714,1.4551271531001335,0.6537532622985088,1.2972965588545664,0.994671534189948,1.1509847866651985,0.8384865567626973,1.0555760103281822,1.1083879040005933,0.03827508779438442,1.1601169747062814
12450,1.2364629826951414,1.23555369396947,1.1967622363234285,-0.7354581144866864,-0.25834235563190266,-0.615665307245734,-1.0143574274754212,-0.901620862847671,-0.9519032100181228,1.258278686067208,1.0421808521243412,-1.1222537639664107,-1.2033251972155967,-0.6182360706256287,-0.4398672628258664,-0.4123375476239524
12451,-0.9060699221774258,-0.9853595333045018,-0.7120887485859881,1.7661258716121302,-0.25834235563190266,1.7215021419771934,1.576559821618273,1.457363226957369,0.9878447767035854,1.5231278893806965,1.1688282535754324,1.0916149178404304,0.9084633035454073,2.2027270428481986,0.19765587133446802,1.8618036701547191
12452,1.2364629826951414,1.23555369396947,1.1967622363234285,-0.2490390060785832,0.5898361675371186,0.12127938395068456,-0.3356483925105994,-0.901620862847671,-0.9519032100181228,-0.9920262689825718,-1.038768715596983,0.5090178963123144,1.0485856956956168,-0.4480055379160012,-0.4398672628258664,-0.34470509505060903
12453,1.2364629826951414,1.23555369396947,1.1967622363234285,0.6543107666793229,2.1650248534224437,1.489890953315462,0.2747519461877399,-0.901620862847671,-0.9519032100181228,1.241359099939014,1.152017438330384,-1.1222537639664107,-1.2033251972155967,-0.13186312002669293,-0.4398672628258664,-0.08093853001456981
12455,-0.8809553489190165,-0.9436371749886613,-0.7876868073942819,-0.31852745013688366,-0.37951071608461995,-0.32088743076716664,0.5947359518307824,1.330442005056912,1.376417753154533,0.9970825752132156,0.41603799112247847,1.6224255374549366,0.7191016408826014,0.18427929786261532,0.19765587133446802,0.13886694084879622
12456,-0.8142718268191024,-0.7221877346968925,-0.9729020514746015,0.376356990446121,1.43801469070614,0.9635018881751629,0.9560870916509258,1.4844644427743094,1.328825155977129,1.258278686067208,1.070587465271013,0.9115394748226491,0.9172968477234409,0.5733776583417639,-0.1211056957456992,0.4313772982285064
12457,-0.6479960314530826,-0.5103665309395483,-0.859504963262161,0.02891477015461866,0.5898361675371186,0.33183501000680415,0.3542079325828401,0.8446400867482675,1.3203136335600116,-0.9920262689825718,-1.038768715596983,1.1415518053999831,0.9572161678903265,-0.1561817675566397,-0.2804864792857828,-0.026832567955895094
12458,-0.44015128724555785,-0.31780180025105365,-0.6327107868372798,-0.11006211796198227,-0.37951071608461995,-0.19455405513349483,-0.029651703644888526,1.1407896045160004,0.9078444580225085,-0.9920262689825718,-1.038768715596983,1.2081343221460537,1.2638765486815458,-0.3264123002662672,-0.2804864792857828,-0.22296668041859094
