CustomerID,Money Spent Entropy,Mean Qta Q1,Mean Money Spent Q1,Mean Qta Q2,Mean Money Spent Q2,Mean Qta Q3,Mean Money Spent Q3,Distinct Products,Mean Days btw Purchases,Min Days btw Purchases,Max Days btw Purchases,Max Products In Basket,Min Products In Basket,Mean Products In Basket,Total Products,Distinct Baskets
12377,3.724232279642834,8.666666666666666,12.125,0.0,0.0,4.0,15.0,45,39.0,39,39,23,22,22.5,396,2
12379,3.4081851322289296,0.0,0.0,7.6,13.664000000000001,9.6,15.31,32,89.0,89,89,19,13,16.0,302,2
12380,4.056954258213086,0.0,0.0,8.608695652173912,13.45,8.76923076923077,15.903076923076926,48,45.0,22,78,30,6,15.0,552,4
12381,3.8227831140499062,0.0,0.0,8.0,14.580000000000002,9.4,14.922,40,105.0,30,180,36,1,15.666666666666664,446,3
12383,3.662034857133438,10.4,14.824000000000002,12.0,10.2,9.636363636363637,11.94818181818182,41,187.75,32,344,20,1,8.4,412,5
12384,2.369459851046224,0.0,0.0,0.0,0.0,6.7142857142857135,13.997142857142858,11,34.0,34,34,6,5,5.5,81,2
12386,1.0974088280586505,0.0,0.0,6.0,17.700000000000006,0.0,0.0,3,697.0,697,697,3,3,3.0,30,1
12388,3.7437576641324792,10.8,10.38,8.875,14.701250000000002,8.833333333333334,12.898333333333332,32,82.6,51,166,17,1,7.666666666666668,425,6
12390,2.3591418399593445,0.0,0.0,0.0,0.0,8.8,11.76,11,697.0,697,697,11,11,11.0,98,1
12391,2.644026159845501,0.0,0.0,0.0,0.0,5.666666666666668,9.046666666666667,22,697.0,697,697,22,22,22.0,75,1
12393,3.6723238208798734,0.0,0.0,9.333333333333334,15.9,10.428571428571429,14.978571428571426,34,182.66667,55,291,15,2,10.25,396,4
12394,2.638604662678856,0.0,0.0,7.75,11.0425,0.0,0.0,15,697.0,697,697,15,15,15.0,146,1
12395,4.349781493182069,9.2,13.284,6.0,15.189565217391305,8.5,12.044,47,164.4,43,320,12,2,6.833333333333332,682,12
12397,4.1167393837316935,8.142857142857142,14.348571428571427,8.484848484848484,14.870303030303026,0.0,0.0,58,107.0,107,107,38,26,32.0,564,2
12398,3.4886266134271136,0.0,0.0,0.0,0.0,9.73913043478261,13.897391304347826,34,697.0,697,697,34,34,34.0,322,1
12399,3.081942029102782,10.714285714285714,16.207142857142856,0.0,0.0,10.416666666666666,16.129166666666666,18,106.0,29,196,11,1,5.5,234,4
12401,0.0,0.0,0.0,0.0,0.0,4.0,15.0,1,697.0,697,697,1,1,1.0,4,1
12402,2.252922592091371,6.0,10.8,0.0,0.0,0.0,0.0,10,697.0,697,697,10,10,10.0,92,1
12405,3.015763256269661,0.0,0.0,7.333333333333332,15.053333333333333,0.0,0.0,22,697.0,697,697,22,22,22.0,219,1
12406,3.775691982784634,0.0,0.0,0.0,0.0,9.538461538461537,16.200000000000006,40,72.0,72,72,27,19,23.0,508,2
12407,3.190679141944453,11.333333333333336,15.055555555555555,5.6,15.660000000000002,6.666666666666668,14.5,22,71.666664,29,136,9,4,6.25,243,4
12408,4.092389816925704,9.071428571428571,12.096428571428573,9.222222222222221,14.50222222222222,0.0,0.0,57,121.66666399999998,85,152,26,3,13.0,635,5
12409,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,2,697.0,697,697,2,2,2.0,24,1
12410,2.2956484048338397,12.0,16.439999999999998,0.0,0.0,0.0,0.0,10,697.0,697,697,10,10,10.0,102,1
12412,2.7500694574441344,0.0,0.0,8.25,12.5,0.0,0.0,14,47.5,32,63,12,2,5.666666666666668,174,3
12413,3.0102032283680025,8.0,10.666666666666666,7.7,13.044999999999998,0.0,0.0,16,26.0,7,45,12,2,7.333333333333332,193,3
12414,1.6074614039335382,0.0,0.0,12.0,17.4,0.0,0.0,5,123.0,123,123,3,2,2.5,60,2
12415,1.8170123728619028,0.0,0.0,9.0,16.35,0.0,0.0,8,82.5,34,120,3,1,1.6,66,5
12417,4.2289073752436686,9.192307692307693,13.248076923076924,7.444444444444445,14.793333333333335,6.75,15.412499999999998,66,64.375,8,141,14,4,7.8888888888888875,579,9
12418,2.179527240134193,0.0,0.0,9.375,15.00625,0.0,0.0,9,697.0,697,697,9,9,9.0,81,1
12420,2.220799012532364,0.0,0.0,8.666666666666666,12.373333333333333,0.0,0.0,10,697.0,697,697,10,10,10.0,82,1
12421,3.0284053353524696,8.666666666666666,14.699999999999998,8.1,15.544999999999998,8.0,15.072,20,101.333336,59,146,8,2,5.25,171,4
12422,3.4575459070096866,7.5,13.59375,9.066666666666666,15.56,0.0,0.0,33,101.0,46,156,14,8,11.0,302,3
12423,4.248758424870807,9.733333333333333,13.06,8.454545454545455,13.07181818181818,10.117647058823527,10.914117647058823,58,89.0,12,237,14,2,9.25,696,8
12424,2.052241080446529,0.0,0.0,10.285714285714286,15.257142857142858,0.0,0.0,8,697.0,697,697,8,8,8.0,84,1
12425,2.9558973972026594,0.0,0.0,0.0,0.0,9.857142857142858,14.350000000000005,20,697.0,697,697,20,20,20.0,208,1
12426,2.9595385554622484,0.0,0.0,9.090909090909092,15.345454545454546,0.0,0.0,20,697.0,697,697,20,20,20.0,208,1
12427,2.8714026381955184,6.0,14.4,0.0,0.0,9.142857142857142,14.794285714285712,16,308.0,39,577,9,2,6.0,172,3
12429,3.6261873075368296,8.0,14.78,8.8,13.656,11.5,14.475,38,148.0,55,226,14,7,10.5,448,4
12430,1.5475180405293414,0.0,0.0,0.0,0.0,12.0,14.6,5,697.0,697,697,5,5,5.0,56,1
12431,4.669044630115925,7.676470588235293,13.406764705882356,6.703703703703702,14.817407407407405,9.555555555555557,15.072222222222226,87,126.36364,5,339,24,2,8.692307692307693,947,13
12432,3.649673519064444,0.0,0.0,10.166666666666666,13.308333333333332,8.76923076923077,14.007692307692304,42,130.0,130,130,22,6,14.0,412,3
12433,4.643849582917158,11.0,14.1,10.444444444444443,14.5,9.872340425531915,14.636595744680848,76,153.2,34,393,27,1,16.0,1178,7
12434,2.66740861873236,10.666666666666666,11.199999999999998,0.0,0.0,8.0,12.9425,16,176.0,176,176,11,5,8.0,144,2
12436,1.3269043903838131,6.0,12.6,0.0,0.0,0.0,0.0,4,697.0,697,697,4,4,4.0,40,1
12437,4.335507840135169,10.085714285714284,12.932857142857141,10.4,14.12,9.0,13.05,68,86.38461,7,252,21,1,4.882352941176472,843,17
12438,3.8085913946036944,0.0,0.0,8.352941176470589,12.528235294117653,8.727272727272727,14.47272727272727,40,126.0,126,126,26,22,24.0,462,2
12441,1.788225042680446,0.0,0.0,6.666666666666668,16.8,0.0,0.0,6,697.0,697,697,6,6,6.0,40,1
12442,1.3614861380874366,0.0,0.0,9.0,15.75,0.0,0.0,4,697.0,697,697,4,4,4.0,36,1
12444,4.343406243605329,0.0,0.0,8.424242424242424,14.440606060606058,8.173913043478262,14.397391304347826,74,60.0,22,109,44,1,16.0,714,5
12445,0.0,0.0,0.0,0.0,0.0,12.0,17.4,1,697.0,697,697,1,1,1.0,12,1
12446,3.458509339656962,0.0,0.0,0.0,0.0,7.6538461538461515,13.406538461538466,33,697.0,697,697,33,33,33.0,263,1
12447,2.907722971851699,0.0,0.0,0.0,0.0,7.1111111111111125,12.782222222222225,19,697.0,697,697,19,19,19.0,168,1
12448,2.4175118283011567,0.0,0.0,0.0,0.0,8.25,13.537499999999998,12,697.0,697,697,12,12,12.0,114,1
12450,1.5553450587616835,0.0,0.0,9.333333333333334,14.0,0.0,0.0,5,697.0,697,697,5,5,5.0,52,1
12452,2.4183568765844576,0.0,0.0,0.0,0.0,7.0,14.33,12,697.0,697,697,12,12,12.0,92,1
12453,3.1945108376511384,0.0,0.0,9.263157894736842,14.738947368421053,0.0,0.0,25,697.0,697,697,25,25,25.0,248,1
12455,3.601386190943773,9.714285714285714,14.94,8.25,9.7875,11.777777777777779,12.233333333333334,38,85.75,18,172,11,4,7.8,378,5
12456,4.060861883741463,10.384615384615383,14.634615384615385,9.333333333333334,14.191111111111107,8.727272727272727,13.494545454545454,54,105.0,87,123,21,19,20.0,551,3
12457,3.2955430204027523,7.6,14.580000000000002,0.0,0.0,9.714285714285714,13.748571428571427,24,153.0,153,153,16,12,14.0,280,2
12458,2.8074466707396724,8.888888888888891,11.933333333333335,0.0,0.0,10.0,15.7,17,213.0,213,213,14,4,9.0,164,2
12461,3.0302108646860586,0.0,0.0,8.714285714285714,14.938571428571427,0.0,0.0,21,697.0,697,697,21,21,21.0,176,1
12462,3.5063101941568964,0.0,0.0,0.0,0.0,9.904761904761905,13.663809523809526,29,80.0,80,80,24,10,17.0,328,2
12463,3.900761394291581,0.0,0.0,9.0625,12.914375,10.0,13.716,40,118.0,31,201,15,11,13.0,507,4
12464,1.3265772562252918,6.0,15.3,6.0,15.3,0.0,0.0,1,45.666668,2,84,1,1,1.0,30,4
12465,3.4209968099943167,0.0,0.0,8.727272727272727,14.354545454545452,10.571428571428571,11.4,32,152.0,152,152,17,15,16.0,316,2
12468,3.028923968345118,8.666666666666666,12.5,8.307692307692307,14.846153846153848,0.0,0.0,21,99.0,99,99,16,6,11.0,200,2
12475,2.8407424919544386,0.0,0.0,0.0,0.0,9.4,14.71,18,697.0,697,697,18,18,18.0,176,1
12476,4.473835549877392,8.380952380952381,14.029523809523807,6.0,15.779999999999998,9.647058823529411,14.954117647058823,80,42.42857,10,93,22,2,10.222222222222221,862,9
12477,4.7187520321932,10.25,14.1,7.555555555555554,13.610370370370367,8.296296296296296,14.092592592592592,94,104.6,34,202,37,6,20.0,1075,6
12478,2.7592737413732484,0.0,0.0,8.125,14.97375,0.0,0.0,16,697.0,697,697,16,16,16.0,130,1
12479,2.4205529478360743,0.0,0.0,0.0,0.0,11.4,13.794,12,697.0,697,697,12,12,12.0,138,1
12481,4.364043029107114,10.181818181818182,14.109090909090913,9.935483870967742,14.461290322580645,9.333333333333334,14.555555555555555,62,114.83333600000002,25,292,18,4,9.333333333333334,862,9
12483,3.213782657070721,9.444444444444443,13.677777777777779,0.0,0.0,4.0,15.0,21,130.6,23,263,9,1,4.5,271,6
12488,3.294814708805248,0.0,0.0,0.0,0.0,7.588235294117648,13.761764705882351,25,33.0,30,36,16,3,9.666666666666666,239,3
12489,1.8928034308848187,0.0,0.0,6.0,13.7,0.0,0.0,7,697.0,697,697,7,7,7.0,60,1
12490,4.9833314629463255,8.91891891891892,12.802702702702707,8.585365853658537,13.772682926829267,9.125,12.53125,82,121.33333600000002,8,276,32,5,15.6,1456,10
12491,2.5791142899953834,8.4,10.93,0.0,0.0,0.0,0.0,14,697.0,697,697,14,14,14.0,114,1
12492,2.3576301327031253,0.0,0.0,7.8,14.27,0.0,0.0,11,47.0,47,47,6,5,5.5,90,2
12493,2.7586906753668834,0.0,0.0,9.545454545454543,16.34090909090909,0.0,0.0,14,32.0,32,32,8,8,8.0,159,2
12494,3.7030707989722367,8.0,12.60625,7.777777777777778,16.02,8.857142857142858,13.922857142857143,39,119.66666399999998,25,296,15,1,6.142857142857142,363,7
12498,2.5971679817379942,0.0,0.0,0.0,0.0,9.75,12.5625,13,36.0,36,36,7,1,4.666666666666667,114,3
12500,2.553046522579584,6.0,15.3,4.0,15.0,12.0,15.0,13,68.5,14,133,5,2,2.6,112,5
12502,4.048915581747645,7.0,14.121428571428574,6.9230769230769225,15.853846153846153,0.0,0.0,44,46.0,14,81,15,6,11.8,436,5
12507,1.7665414618410715,12.0,15.0,0.0,0.0,0.0,0.0,6,697.0,697,697,6,6,6.0,72,1
12508,3.5410788124971746,0.0,0.0,0.0,0.0,4.5,8.009615384615385,33,33.0,33,33,27,12,19.5,165,2
12509,1.0986122886681096,10.0,8.5,0.0,0.0,0.0,0.0,3,697.0,697,697,3,3,3.0,30,1
12510,2.9990330278578803,9.714285714285714,13.3,0.0,0.0,0.0,0.0,21,697.0,697,697,21,21,21.0,192,1
12512,1.256803273816142,2.5,7.825,0.0,0.0,0.0,0.0,4,697.0,697,697,3,1,2.0,10,2
12513,2.9469576895217746,0.0,0.0,10.285714285714286,13.114285714285714,0.0,0.0,20,697.0,697,697,20,20,20.0,206,1
12514,3.5245096141698404,9.666666666666666,12.374999999999998,0.0,0.0,0.0,0.0,36,697.0,697,697,36,36,36.0,354,1
12515,1.6007330203894692,0.0,0.0,0.0,0.0,12.0,17.4,5,697.0,697,697,5,5,5.0,51,1
12516,0.6791932659915256,0.0,0.0,0.0,0.0,12.0,15.0,2,697.0,697,697,2,2,2.0,22,1
12518,4.12268574501906,0.0,0.0,7.75,14.0125,7.2,12.636666666666667,44,50.0,29,78,19,8,13.0,554,5
12519,2.5139716611281124,0.0,0.0,8.4,14.384,0.0,0.0,13,697.0,697,697,13,13,13.0,120,1
12520,4.333130326084753,8.8,12.76,8.666666666666666,13.072777777777775,10.0,13.806249999999995,65,100.75,55,223,32,7,16.0,766,5
12521,3.31346318862283,0.0,0.0,8.869565217391305,12.232173913043475,0.0,0.0,29,697.0,697,697,29,29,29.0,260,1
12522,1.3809707137822216,0.0,0.0,0.0,0.0,5.0,16.17,4,12.0,12,12,3,1,2.0,28,2
12523,3.8714314711663977,9.333333333333334,13.006666666666668,8.0,15.015384615384615,9.090909090909092,14.776363636363635,43,90.3,3,283,7,3,4.454545454545454,413,11
12524,3.872678762827297,8.2,12.643333333333333,7.666666666666668,14.481666666666666,10.0,16.5,45,88.28571,10,222,15,1,6.375,493,8
12526,3.844670373685605,0.0,0.0,8.888888888888891,15.733333333333333,8.5,13.397857142857141,44,82.5,35,130,23,6,16.0,441,3
12527,1.9813149191959336,10.0,8.5,0.0,0.0,6.0,14.94,8,122.0,31,213,6,1,2.6666666666666665,70,3
12528,3.684143959380262,7.333333333333332,13.93333333333333,7.6,14.78,10.0,12.766666666666666,21,84.2,21,184,15,3,6.833333333333332,355,6
12530,3.4041923847313496,8.0,10.1,10.222222222222221,15.933333333333335,12.0,15.0,25,92.0,72,110,10,3,7.75,296,4
12531,2.4444160724691257,0.0,0.0,0.0,0.0,3.571428571428572,8.428571428571429,13,697.0,697,697,13,13,13.0,40,1
12532,2.4074871498517405,0.0,0.0,0.0,0.0,9.0,13.185,12,697.0,697,697,12,12,12.0,120,1
12535,2.518333145542751,0.0,0.0,8.0,12.933333333333332,6.0,15.6,10,95.0,95,95,7,6,6.5,108,2
12538,2.0647482794190894,0.0,0.0,0.0,0.0,10.0,14.85,8,697.0,697,697,8,8,8.0,78,1
12541,3.0291929437134577,5.5,11.55,11.333333333333336,15.366666666666665,11.454545454545455,12.409090909090908,20,95.5,77,114,12,4,7.333333333333332,233,3
12544,2.6899340584888325,7.454545454545454,14.172727272727276,0.0,0.0,0.0,0.0,15,697.0,697,697,15,15,15.0,118,1
12545,3.379004947342225,10.578947368421053,14.59736842105263,0.0,0.0,10.4,14.04,28,184.0,184,184,25,5,15.0,313,2
12547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,697.0,697,697,1,1,1.0,12,1
12548,1.3848875668233926,0.0,0.0,12.0,16.799999999999994,0.0,0.0,4,697.0,697,697,4,4,4.0,48,1
12550,3.2341831990615355,0.0,0.0,0.0,0.0,8.833333333333334,15.097222222222225,26,697.0,697,697,26,26,26.0,245,1
12551,2.2801978730970682,0.0,0.0,0.0,0.0,10.0,14.1,10,697.0,697,697,10,10,10.0,100,1
12552,1.5922958571751389,0.0,0.0,0.0,0.0,8.0,14.56,5,697.0,697,697,5,5,5.0,34,1
12553,4.762442394222306,9.125,13.484374999999995,7.260869565217392,14.597826086956525,9.692307692307693,13.61153846153846,63,85.0,9,306,28,3,13.444444444444445,1109,9
12558,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,2,697.0,697,697,2,2,2.0,20,1
12559,2.226485622132072,9.666666666666666,12.316666666666668,0.0,0.0,0.0,0.0,10,697.0,697,697,10,10,10.0,100,1
12560,4.068409864106382,8.333333333333334,14.396666666666668,8.444444444444445,13.370555555555557,0.0,0.0,53,98.0,98,98,48,15,31.5,580,2
12561,2.031299446128997,0.0,0.0,0.0,0.0,10.0,11.0,8,697.0,697,697,8,8,8.0,68,1
12562,4.737528047399248,7.555555555555554,15.4,8.580645161290322,13.345161290322581,8.580645161290322,14.84451612903226,68,93.833336,22,309,23,12,17.0,1098,7
12564,2.2923931550651035,10.0,16.5,0.0,0.0,0.0,0.0,10,697.0,697,697,10,10,10.0,98,1
12565,1.9439863446623116,12.0,17.4,0.0,0.0,0.0,0.0,7,697.0,697,697,7,7,7.0,66,1
12566,1.3694725898579605,0.0,0.0,0.0,0.0,11.333333333333336,14.166666666666664,4,697.0,697,697,4,4,4.0,46,1
12569,4.3727606806140855,9.125,13.943749999999998,7.416666666666668,14.640833333333333,9.428571428571429,14.071428571428573,50,96.052635,1,315,7,1,3.608695652173913,758,23
12571,2.7437293262733826,0.0,0.0,0.0,0.0,10.666666666666666,13.15,14,23.0,23,23,9,7,8.0,164,2
12572,3.121568969391694,4.285714285714286,15.04857142857143,0.0,0.0,6.333333333333332,14.69,20,280.0,280,280,13,10,11.5,158,2
12573,1.941269224250739,6.0,9.29,0.0,0.0,0.0,0.0,11,697.0,697,697,11,11,11.0,55,1
12574,1.9259966974580849,7.333333333333332,15.1,0.0,0.0,0.0,0.0,7,697.0,697,697,7,7,7.0,50,1
12576,4.093339764957368,8.5,13.25,10.657142857142855,13.627142857142855,0.0,0.0,51,62.75,28,89,18,8,12.4,639,5
12577,3.6904544177332057,5.857142857142858,9.542142857142858,0.0,0.0,7.166666666666668,9.383333333333333,45,117.0,117,117,30,6,16.666666666666668,198,3
12579,2.8884691810871534,0.0,0.0,0.0,0.0,8.666666666666666,11.06,19,697.0,697,697,19,19,19.0,160,1
12580,2.944003418056212,0.0,0.0,9.692307692307693,13.284615384615385,0.0,0.0,20,697.0,697,697,20,20,20.0,208,1
12581,2.26980715002926,0.0,0.0,0.0,0.0,11.75,12.9875,10,697.0,697,697,10,10,10.0,112,1
12582,2.310737848973376,8.285714285714286,12.585714285714287,0.0,0.0,0.0,0.0,11,50.0,50,50,6,5,5.5,102,2
12583,4.373084452889446,12.0,10.2,9.128205128205126,12.865128205128205,9.157894736842103,12.133684210526312,54,122.57143,9,535,12,1,6.133333333333334,930,15
12584,2.752124753183552,0.0,0.0,6.0,17.700000000000006,3.333333333333333,11.966666666666667,12,66.0,17,163,4,1,2.4285714285714284,118,7
12585,3.5549703612065264,9.0,13.8,0.0,0.0,10.96,15.515999999999995,34,117.0,117,117,32,4,18.0,394,2
12586,1.3751191113518582,0.0,0.0,0.0,0.0,0.0,0.0,4,697.0,697,697,4,4,4.0,32,1
12587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,697.0,697,697,1,1,1.0,10,1
12588,1.0608569471580214,0.0,0.0,0.0,0.0,12.0,12.6,3,697.0,697,697,3,3,3.0,36,1
12589,2.8139854290381736,0.0,0.0,10.0,13.7,9.454545454545457,15.363636363636365,15,116.0,116,116,13,4,8.5,156,2
12591,2.8620158269990243,9.866666666666667,12.819999999999995,0.0,0.0,0.0,0.0,18,697.0,697,697,18,18,18.0,166,1
12592,1.7409831242550116,0.0,0.0,10.0,12.5,0.0,0.0,5,57.0,57,57,4,2,3.0,68,2
12593,2.918378223788477,10.0,16.5,8.75,15.0,0.0,0.0,12,141.0,86,196,9,5,6.333333333333332,194,3
12594,4.153257045444163,7.857142857142858,14.914285714285713,7.333333333333332,15.600000000000005,7.125,13.3875,32,46.0,16,130,15,3,9.428571428571429,624,7
12596,2.1568535078719493,0.0,0.0,0.0,0.0,8.75,11.9375,9,16.0,16,16,8,1,4.5,67,2
12598,3.917669262092685,8.666666666666666,11.886666666666667,0.0,0.0,10.125,13.6925,40,64.833336,5,265,17,4,7.7142857142857135,566,7
12599,3.234965539618127,6.0,12.6,10.823529411764708,12.188235294117645,11.333333333333336,10.966666666666667,17,124.66666399999998,44,183,6,1,4.0,300,7
12600,3.0826788146525868,10.0,14.707999999999998,10.0,14.5,9.333333333333334,13.866666666666665,15,41.125,18,75,4,1,2.5555555555555562,234,9
12601,2.777349035601834,9.333333333333334,16.599999999999998,4.0,15.0,10.25,14.1025,16,84.5,30,185,7,1,3.4,162,5
12602,1.6034466378526682,0.0,0.0,0.0,0.0,9.6,14.964000000000002,5,697.0,697,697,5,5,5.0,48,1
12604,1.9430615814729784,8.5,15.3,0.0,0.0,8.0,15.6,6,182.0,182,182,4,3,3.5,58,2
12609,3.359257617134121,6.5,14.7,7.6,14.81,10.0,16.540000000000006,30,120.0,108,132,14,6,10.0,262,3
12610,3.925806154702717,0.0,0.0,8.517241379310345,14.056896551724133,11.076923076923077,13.541538461538465,48,64.333336,23,109,26,2,13.25,517,4
12612,1.0100997593541636,0.0,0.0,0.0,0.0,4.0,15.0,3,697.0,697,697,3,3,3.0,20,1
12613,4.4783371576621445,12.0,12.230769230769232,6.75,15.51,9.217391304347826,14.64,78,102.5,65,140,45,2,23.25,938,4
12614,1.7765987842926514,0.0,0.0,6.4,15.12,0.0,0.0,6,697.0,697,697,6,6,6.0,41,1
12615,3.9099915096032407,11.0,12.6,10.4,15.84,10.0,15.642857142857142,46,140.66666999999998,97,202,19,8,13.0,542,4
12616,3.137696060434459,12.0,12.6,9.5,12.633333333333333,0.0,0.0,19,83.0,83,83,16,8,12.0,246,2
12617,3.084153187212777,0.0,0.0,0.0,0.0,5.6875,8.843749999999998,27,697.0,697,697,27,27,27.0,160,1
12618,1.0711234740981073,0.0,0.0,0.0,0.0,8.0,12.6,3,697.0,697,697,3,3,3.0,22,1
12619,3.165938558683264,10.0,15.8,10.4,16.8,10.727272727272727,15.154545454545454,15,71.0,10,165,6,2,3.4285714285714284,252,7
12620,3.761008391506511,0.0,0.0,8.444444444444445,13.666666666666664,8.666666666666666,12.41111111111111,44,95.0,66,124,18,14,15.333333333333336,424,3
12622,1.9099761739874013,8.5,12.675,0.0,0.0,0.0,0.0,7,697.0,697,697,7,7,7.0,62,1
12623,2.5061128642708423,0.0,0.0,8.6,12.37,0.0,0.0,13,697.0,697,697,13,13,13.0,120,1
12624,2.6700301474520005,0.0,0.0,8.333333333333334,13.55,0.0,0.0,15,71.0,71,71,11,4,7.5,136,2
12625,2.9245333984588955,9.5,13.35,0.0,0.0,11.0,13.35,20,315.0,315,315,15,5,10.0,214,2
12628,2.8741067202282418,0.0,0.0,9.272727272727273,15.659999999999998,0.0,0.0,16,15.5,1,30,8,3,6.0,174,3
12630,3.6437225127937856,0.0,0.0,0.0,0.0,9.0,13.864545454545455,38,34.0,34,34,24,16,20.0,362,2
12631,2.6995634303343534,0.0,0.0,0.0,0.0,7.454545454545454,11.254545454545452,16,697.0,697,697,16,16,16.0,142,1
12633,4.128895595678614,8.444444444444445,13.138888888888893,7.875,14.9675,7.0,12.84,42,168.0,91,305,23,9,16.0,528,4
12635,3.981514411467145,0.0,0.0,9.478260869565217,13.673913043478262,9.764705882352944,14.531764705882356,54,94.0,94,94,29,27,28.0,554,2
12638,2.584594132544572,0.0,0.0,8.083333333333334,13.777500000000002,0.0,0.0,14,697.0,697,697,14,14,14.0,117,1
12639,2.607608932917324,10.0,15.0,0.0,0.0,0.0,0.0,14,697.0,697,697,14,14,14.0,148,1
12640,3.191140804805615,0.0,0.0,0.0,0.0,7.473684210526316,14.591578947368422,24,57.0,57,57,24,1,12.5,188,2
12641,1.571872301766995,0.0,0.0,5.666666666666668,13.699999999999998,0.0,0.0,5,697.0,697,697,5,5,5.0,38,1
12642,2.956771119821646,0.0,0.0,10.0,12.358181818181816,9.0,13.5,18,41.0,25,57,12,2,6.666666666666668,192,3
12643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,697.0,697,697,1,1,1.0,2,1
12644,2.3664771484149747,10.75,14.0675,0.0,0.0,0.0,0.0,11,697.0,697,697,11,11,11.0,116,1
12645,3.681438415961469,10.307692307692307,13.838461538461539,8.222222222222221,14.186666666666667,0.0,0.0,39,93.0,68,139,15,5,10.5,436,4
12646,2.3379349612356086,0.0,0.0,0.0,0.0,6.666666666666668,14.196666666666665,11,162.0,162,162,7,4,5.5,94,2
12647,3.771597755740912,0.0,0.0,9.578947368421053,14.84736842105263,9.6,13.488,39,101.25,44,185,11,1,5.111111111111111,438,9
12648,2.5183176711275057,0.0,0.0,8.307692307692307,10.409230769230767,0.0,0.0,13,697.0,697,697,13,13,13.0,108,1
12649,2.674506377311731,0.0,0.0,8.0,16.0,9.6,14.04,14,73.0,73,73,11,1,5.0,142,3
12650,1.76103978123356,0.0,0.0,7.666666666666668,14.766666666666667,0.0,0.0,6,697.0,697,697,6,6,6.0,46,1
12651,1.5829352243666528,0.0,0.0,0.0,0.0,10.5,12.0,5,697.0,697,697,5,5,5.0,48,1
