CustomerID,Mean Qta Q1,Mean Money Spent Q1,Mean Qta Q2,Mean Money Spent Q2,Mean Qta Q3,Mean Money Spent Q3
15827,10.545454545454545,13.745454545454548,8.5,15.690000000000003,9.818181818181818,14.361818181818183
14180,4.0,14.200000000000001,6.0,13.43,5.466666666666667,13.58
13117,9.75,11.776249999999997,9.636363636363637,13.47272727272727,10.0,14.1
16916,3.25,7.0600000000000005,0.0,0.0,4.0,7.638571428571429
17964,4.0,10.0,4.4,8.522000000000002,0.0,0.0
14466,8.0,14.200000000000001,9.636363636363637,16.472727272727273,8.5,11.125
17235,10.666666666666666,14.4,0.0,0.0,4.333333333333333,7.95
16510,10.0,16.05,0.0,0.0,0.0,0.0
17802,6.4,13.440000000000001,0.0,0.0,4.454545454545454,8.24848484848485
15107,8.0,12.6,0.0,0.0,6.0,15.299999999999999
17976,3.6666666666666665,6.3500000000000005,0.0,0.0,0.0,0.0
14449,4.5,8.00357142857143,5.538461538461538,8.11,3.5,10.035
16781,7.333333333333333,13.5,0.0,0.0,0.0,0.0
13491,9.8,14.304999999999998,12.0,12.6,10.8,12.540000000000001
16186,9.757575757575758,14.63151515151515,9.9,15.043000000000001,9.588235294117647,14.329999999999998
17685,11.263157894736842,12.47894736842105,0.0,0.0,8.774193548387096,12.876774193548387
17581,8.88888888888889,12.726666666666665,9.40625,12.4915625,9.135135135135135,13.501081081081077
13138,7.411764705882353,14.718823529411765,5.666666666666667,13.799999999999999,7.238095238095238,14.243809523809524
17567,9.98076923076923,13.806730769230771,8.4,13.979999999999999,10.857142857142858,12.942857142857145
15061,12.0,15.0,0.0,0.0,12.0,15.0
16203,7.5,14.7,4.0,15.0,10.5,15.075
15640,7.84,11.901599999999998,7.921568627450981,12.923137254901961,7.775,12.323999999999998
15574,4.285714285714286,8.788571428571428,9.0,16.35,6.0,9.26
16770,3.6666666666666665,9.370000000000001,0.0,0.0,3.5,7.975
17838,8.578947368421053,12.018421052631581,0.0,0.0,9.5,12.1
17228,5.764705882352941,9.852941176470587,5.85,8.670999999999998,5.410256410256411,9.174358974358974
14829,7.625,14.8125,8.5,13.575,6.666666666666667,13.4
17412,10.0,16.5,8.444444444444445,16.133333333333333,10.0,16.2
14031,7.166666666666667,11.691666666666665,5.363636363636363,10.044545454545455,5.8,11.512
14775,12.0,14.466666666666665,11.6,14.34,10.285714285714286,14.4
12971,10.0,12.687499999999998,10.5,13.639285714285709,11.647058823529411,11.735294117647058
17659,9.076923076923077,15.272307692307692,8.380952380952381,14.600952380952378,7.818181818181818,14.052727272727275
15646,10.0,14.200000000000001,5.666666666666667,16.916666666666668,0.0,0.0
13402,11.3,11.985000000000001,0.0,0.0,0.0,0.0
17757,5.888888888888889,8.908333333333333,4.591836734693878,8.477551020408168,5.022471910112359,8.42134831460674
13011,4.0,15.0,0.0,0.0,0.0,0.0
16634,8.0,14.0,0.0,0.0,0.0,0.0
18239,9.275862068965518,13.629310344827584,8.266666666666667,15.239999999999998,0.0,0.0
14576,0.0,0.0,0.0,0.0,0.0,0.0
18168,3.642857142857143,7.403571428571427,5.25,8.330833333333333,5.421052631578948,8.931052631578947
14395,5.340425531914893,9.922765957446812,5.363636363636363,10.599090909090906,4.76,9.224266666666665
16150,9.59375,13.4684375,0.0,0.0,7.833333333333333,13.72777777777778
12738,12.0,12.6,0.0,0.0,0.0,0.0
17552,9.333333333333334,15.6,0.0,0.0,10.444444444444445,14.166666666666668
14236,4.0,15.0,0.0,0.0,12.0,17.4
17961,4.833333333333333,7.824999999999999,5.285714285714286,9.862857142857143,4.666666666666667,7.339999999999999
14573,3.8333333333333335,8.266666666666666,4.2,8.870000000000001,3.0,6.564285714285715
17135,8.5,14.5,0.0,0.0,7.0,12.84
12967,12.0,10.2,0.0,0.0,0.0,0.0
12686,11.333333333333334,13.633333333333333,0.0,0.0,0.0,0.0
13370,9.714285714285714,13.628571428571428,0.0,0.0,0.0,0.0
16883,4.0,7.549999999999999,2.5,7.675000000000001,0.0,0.0
16905,5.130434782608695,9.549565217391306,0.0,0.0,6.75,11.380000000000003
12841,6.163265306122449,9.490816326530611,5.5,9.545,5.62962962962963,8.614814814814814
12427,6.0,14.399999999999999,0.0,0.0,9.142857142857142,14.794285714285712
17967,2.0,5.9,0.0,0.0,0.0,0.0
16891,3.6666666666666665,6.604444444444444,2.727272727272727,7.132727272727274,0.0,0.0
17884,4.75,8.095833333333331,3.888888888888889,9.161111111111111,0.0,0.0
14083,3.75,7.129166666666667,5.214285714285714,8.62642857142857,2.0,5.366666666666667
13013,9.6,13.084999999999997,8.313725490196079,15.144313725490198,8.0,14.799999999999999
17809,7.5,9.375,0.0,0.0,4.0,8.4
14210,7.230769230769231,13.723076923076924,7.076923076923077,15.300000000000002,0.0,0.0
16477,9.444444444444445,14.261111111111113,8.318181818181818,14.95681818181818,9.176470588235293,14.086764705882352
12779,10.1,14.745000000000001,9.75,16.6375,0.0,0.0
16926,6.0,8.7,0.0,0.0,0.0,0.0
17787,4.709677419354839,9.414838709677422,6.068965517241379,10.453793103448275,6.571428571428571,11.328571428571427
12682,9.096153846153847,14.777884615384615,8.941176470588236,14.425588235294114,9.21311475409836,13.661311475409835
17954,5.0476190476190474,7.957142857142857,4.666666666666667,8.822777777777777,0.0,0.0
14723,4.25,9.270833333333334,0.0,0.0,4.434782608695652,8.057391304347828
17819,12.0,15.0,0.0,0.0,0.0,0.0
12712,7.333333333333333,12.233333333333334,7.5,15.225000000000001,6.7272727272727275,13.536363636363637
16140,9.0,13.8,9.5,13.624999999999998,0.0,0.0
15373,4.1,12.373000000000001,5.3,14.985000000000003,4.5,14.370000000000001
17198,6.0,9.299999999999999,0.0,0.0,5.166666666666667,9.75
17238,3.9347826086956523,8.28,4.447368421052632,8.91657894736842,4.171052631578948,7.481315789473685
12793,11.0,15.75,0.0,0.0,8.25,12.9125
14396,2.0,5.9,5.708333333333333,10.688333333333333,0.0,0.0
14898,0.0,0.0,6.777777777777778,9.818888888888889,5.052631578947368,9.530526315789475
12725,9.375,13.40625,0.0,0.0,0.0,0.0
16725,3.2,7.159999999999999,0.0,0.0,6.0,9.033333333333333
12395,9.2,13.284,6.0,15.189565217391305,8.5,12.044
16455,11.68421052631579,14.605263157894736,8.628571428571428,14.797714285714287,4.0,15.0
13081,10.037735849056604,13.045471698113216,9.593333333333334,13.665733333333343,10.166666666666666,13.208333333333334
15545,8.0,13.52,0.0,0.0,4.0,6.333333333333333
17243,6.407407407407407,11.131481481481481,7.111111111111111,12.783333333333335,6.516129032258065,11.330967741935485
15465,5.5,11.55,5.5,16.225,3.5,7.875
16033,4.061224489795919,7.476938775510204,4.271794871794872,8.62748717948718,4.888888888888889,9.384888888888888
13838,5.75,10.837499999999999,6.333333333333333,9.683333333333334,0.0,0.0
18055,6.44,11.760400000000002,7.111111111111111,15.348888888888887,4.413043478260869,11.11021739130435
15038,5.142857142857143,8.142857142857142,3.0,6.300000000000001,12.0,15.0
18109,3.9,7.735000000000001,4.620689655172414,8.664827586206899,4.414634146341464,8.669756097560978
13069,5.536585365853658,8.859268292682925,7.117647058823529,12.0,7.620689655172414,10.073103448275862
16241,3.4285714285714284,6.514285714285714,4.086956521739131,10.017391304347829,3.731707317073171,7.143658536585367
14800,5.538461538461538,10.113846153846156,7.1891891891891895,11.41891891891892,5.340909090909091,9.84772727272727
15708,5.611111111111111,10.198333333333334,4.25,10.23625,4.947368421052632,11.451578947368422
16931,4.390243902439025,8.24817073170732,4.263888888888889,8.236805555555556,4.382022471910112,7.936966292134829
16814,6.722222222222222,10.692037037037037,8.282608695652174,12.292391304347829,7.75,11.7825
15351,0.0,0.0,5.214285714285714,10.09142857142857,5.266666666666667,10.900000000000002
13269,5.6875,9.71875,10.08695652173913,15.268695652173909,9.172413793103448,15.339310344827581
14813,0.0,0.0,3.2222222222222223,7.2444444444444445,0.0,0.0
12567,9.978260869565217,13.117391304347828,7.803738317757009,14.441869158878509,6.818181818181818,13.774545454545459
17062,6.6,9.65,5.166666666666667,9.641666666666666,5.8,9.780000000000001
15332,0.0,0.0,10.666666666666666,14.4,0.0,0.0
14810,3.9215686274509802,8.733333333333336,4.722222222222222,9.360972222222223,3.782608695652174,8.385652173913044
18118,4.533333333333333,8.557555555555558,4.111111111111111,8.418703703703702,4.183908045977011,7.668735632183909
13506,5.5,15.524999999999999,9.428571428571429,14.985714285714286,0.0,0.0
17796,5.333333333333333,9.466666666666667,2.0,6.7,2.5384615384615383,7.888461538461537
15716,8.25,8.0625,5.096774193548387,9.715806451612902,0.0,0.0
18156,0.0,0.0,2.5,7.975,4.6,8.14
16983,6.8125,9.990625000000001,3.0,8.85,6.0,11.221052631578948
17059,4.642857142857143,9.03357142857143,4.359375,8.082968750000003,4.818181818181818,8.93727272727273
12748,4.1625,7.520500000000001,5.778846153846154,9.110769230769233,5.560137457044673,8.94697594501718
16327,10.17142857142857,14.071999999999997,5.4603174603174605,9.028888888888886,5.60377358490566,9.781320754716983
17211,4.714285714285714,8.02142857142857,5.105263157894737,9.228947368421053,6.704545454545454,10.3875
17026,0.0,0.0,12.0,10.2,0.0,0.0
15570,9.555555555555555,13.40577777777778,4.730769230769231,10.40076923076923,6.212121212121212,9.767575757575758
15880,0.0,0.0,2.6666666666666665,6.816666666666666,0.0,0.0
16718,0.0,0.0,8.384615384615385,13.192307692307692,0.0,0.0
15808,7.666666666666667,13.052222222222222,4.5,9.745000000000001,5.166666666666667,10.041666666666668
17858,3.9166666666666665,8.222499999999998,4.8125,9.503125,4.333333333333333,9.916666666666666
16393,4.68,8.424,6.029850746268656,10.623880597014924,5.153846153846154,9.87173076923077
14527,4.125,8.421666666666665,3.5348837209302326,8.397441860465117,3.78,7.979200000000002
14161,0.0,0.0,5.382978723404255,9.677659574468088,0.0,0.0
17863,11.0,15.15,9.5,13.725000000000001,10.4,14.057999999999998
16411,0.0,0.0,6.666666666666667,8.899999999999999,3.0,5.71
16402,0.0,0.0,5.875,7.26875,0.0,0.0
15023,5.217391304347826,7.839130434782606,4.962732919254658,9.245217391304347,4.684210526315789,10.478947368421052
15426,3.2142857142857144,7.279285714285715,4.066666666666666,8.115999999999998,2.8333333333333335,7.030833333333333
12647,0.0,0.0,9.578947368421053,14.84736842105263,9.6,13.488
15894,0.0,0.0,4.25,12.3,0.0,0.0
15867,3.5714285714285716,7.373571428571428,5.157894736842105,8.888947368421052,4.346153846153846,9.700384615384618
12472,10.818181818181818,13.95727272727273,9.734939759036145,13.182168674698794,9.027027027027026,12.3
14506,5.176470588235294,8.4,4.636363636363637,10.131818181818183,3.9583333333333335,8.679999999999998
15555,4.472222222222222,7.823055555555559,4.921052631578948,7.924736842105264,4.60655737704918,8.357540983606562
13034,0.0,0.0,8.5,15.0775,10.0,14.81
17402,0.0,0.0,5.75,10.4875,11.142857142857142,12.582857142857142
15889,0.0,0.0,5.076923076923077,9.236153846153845,0.0,0.0
15953,8.666666666666666,11.206666666666665,6.285714285714286,13.109999999999998,6.9375,11.423125
16143,0.0,0.0,7.3,15.492999999999997,9.047619047619047,13.338095238095239
12720,8.666666666666666,12.322,9.052631578947368,13.765614035087726,9.895833333333334,12.724166666666667
16422,8.8,12.68,8.333333333333334,15.966666666666663,12.0,14.52
12747,9.333333333333334,11.799999999999999,6.0,15.391428571428573,5.333333333333333,16.560000000000002
15502,0.0,0.0,8.375,14.931249999999995,9.6,14.066666666666666
12763,0.0,0.0,9.0,12.75,0.0,0.0
14081,0.0,0.0,4.6,7.76,4.222222222222222,7.294444444444445
17965,5.052631578947368,10.07657894736842,5.785714285714286,9.962857142857144,4.660714285714286,8.726071428571428
14404,9.75,16.0875,9.48,14.002799999999995,0.0,0.0
13579,0.0,0.0,6.0,12.600000000000001,5.5,14.384999999999998
13174,5.24,7.7780000000000005,5.296296296296297,9.945370370370373,4.882352941176471,8.888235294117647
15987,0.0,0.0,6.0,11.424999999999999,3.411764705882353,8.771176470588236
17677,8.454545454545455,14.078181818181816,8.702702702702704,14.53297297297297,8.333333333333334,12.016666666666666
13652,9.0,13.849999999999996,8.0,13.64,10.75,15.4125
17428,9.5,12.794,8.272727272727273,14.067272727272723,9.058823529411764,14.708235294117646
16858,0.0,0.0,0.0,0.0,0.0,0.0
16161,4.72093023255814,9.623255813953492,7.745762711864407,12.903728813559322,5.658227848101266,9.996962025316456
18219,5.5,13.805,7.6521739130434785,15.16,8.0,14.420000000000003
14293,0.0,0.0,9.823529411764707,15.53823529411765,0.0,0.0
16638,9.6,13.52,6.0,16.41,9.5,15.375
14748,0.0,0.0,8.6,13.905999999999997,10.428571428571429,11.049999999999999
12808,7.0,15.6,8.5,15.037500000000001,0.0,0.0
15899,0.0,0.0,6.0,9.899999999999999,0.0,0.0
12708,10.933333333333334,12.941333333333334,8.235294117647058,14.038039215686275,10.0,14.050000000000002
15898,8.0,16.8,4.111111111111111,8.733333333333334,0.0,0.0
14443,10.444444444444445,13.133333333333335,7.48,14.152399999999998,10.428571428571429,14.48142857142857
17691,0.0,0.0,8.666666666666666,16.333333333333332,10.333333333333334,14.1
17227,8.5,14.875,7.5,9.375,7.5,13.175000000000002
15919,0.0,0.0,6.666666666666667,7.6000000000000005,4.666666666666667,5.8999999999999995
15039,6.6581196581196584,10.43846153846154,5.981308411214953,9.912336448598134,5.196969696969697,9.029545454545454
13497,9.5,14.174999999999999,8.0,14.160000000000002,0.0,0.0
15860,6.333333333333333,10.828333333333333,3.3333333333333335,9.600000000000001,4.0,9.31857142857143
15304,0.0,0.0,5.6,16.76,0.0,0.0
14189,8.789473684210526,13.243157894736841,9.125,14.139999999999997,9.473684210526315,13.773684210526316
14344,5.8,9.850000000000001,8.4,15.660000000000002,3.2,8.379999999999999
16719,3.1,8.444999999999999,3.2857142857142856,9.592857142857142,3.0,6.876923076923077
15048,4.8,9.664,3.0,8.85,0.0,0.0
15301,8.470588235294118,11.668235294117647,9.194444444444445,13.704166666666666,10.344827586206897,13.030344827586203
16898,0.0,0.0,4.4,7.1800000000000015,3.3333333333333335,7.3500000000000005
14708,0.0,0.0,12.0,15.0,0.0,0.0
14825,5.722222222222222,8.166666666666666,7.071428571428571,14.33714285714286,7.5,14.55
17596,5.333333333333333,7.066666666666666,7.0,10.367500000000001,8.5,8.225
15078,9.761904761904763,15.088095238095239,9.622641509433961,15.95433962264151,9.11111111111111,15.633333333333333
14085,4.756756756756757,9.128648648648646,4.28125,8.42625,6.030769230769231,9.607384615384614
17860,0.0,0.0,3.75,9.962500000000002,0.0,0.0
13155,9.0,13.975,6.333333333333333,10.71190476190476,9.2,14.34
15028,12.0,16.2,5.6,10.26,5.75,7.5875
16919,4.2727272727272725,8.274545454545454,4.625,8.519583333333335,4.684210526315789,9.166315789473686
17259,0.0,0.0,4.578947368421052,8.959473684210527,0.0,0.0
17019,4.521739130434782,9.506521739130434,3.8,8.54,5.857142857142857,9.137142857142859
16722,9.909090909090908,14.31363636363636,9.91304347826087,14.041304347826086,10.2,15.55
15882,0.0,0.0,4.5,10.05,0.0,0.0
16710,4.571428571428571,6.828571428571428,4.642857142857143,9.256785714285714,3.926829268292683,7.934146341463418
14667,6.333333333333333,10.664285714285715,5.964285714285714,10.994642857142859,5.865671641791045,9.513283582089553
15984,4.764705882352941,10.347058823529414,5.42,10.306,0.0,0.0
14487,0.0,0.0,6.666666666666667,16.200000000000003,6.468085106382978,9.41042553191489
17682,0.0,0.0,9.576923076923077,15.99346153846154,10.25,15.7325
16658,0.0,0.0,6.0,7.5,0.0,0.0
16550,4.1,7.740500000000002,5.4523809523809526,9.503928571428574,0.0,0.0
17068,8.2,14.139000000000001,7.235294117647059,12.551960784313724,5.852941176470588,10.926176470588235
13089,10.85897435897436,13.512692307692314,9.840490797546012,14.499263803680979,9.771929824561404,14.0240350877193
15356,4.0,7.908421052631579,4.690476190476191,8.778333333333336,3.6744186046511627,7.880465116279069
17223,3.7142857142857144,7.014285714285714,4.0,8.706666666666665,0.0,0.0
16817,8.0,6.8,8.666666666666666,13.2325,12.0,13.4
13030,0.0,0.0,4.0,7.773076923076924,6.818181818181818,9.177272727272728
17191,6.107142857142857,9.138571428571428,4.851851851851852,9.16148148148148,5.590909090909091,9.895909090909091
15194,11.0,14.6,9.366666666666667,14.96,10.19047619047619,13.609523809523811
16654,7.0,13.95,8.0,15.059999999999999,0.0,0.0
13495,10.25,14.092500000000001,12.0,11.799999999999999,0.0,0.0
17519,8.666666666666666,13.183333333333335,8.727272727272727,14.236363636363633,6.0,13.8
17218,0.0,0.0,3.5714285714285716,7.944285714285715,3.3157894736842106,9.286491228070174
17812,3.0,6.24,8.0,11.84,5.8,9.731333333333334
14215,8.9,14.079999999999998,10.8,15.719999999999999,11.052631578947368,15.745263157894735
15602,0.0,0.0,8.0,16.8,10.666666666666666,15.200000000000001
17320,5.5,12.675,7.0,10.27142857142857,0.0,0.0
12913,6.0,15.299999999999999,8.0,13.52,9.0,14.85
17869,0.0,0.0,5.0,9.65,0.0,0.0
13564,0.0,0.0,4.842105263157895,9.378421052631579,3.142857142857143,8.642857142857142
13963,7.2,13.14,8.5,16.875,0.0,0.0
17091,8.560975609756097,14.384146341463415,8.0,14.63684210526316,0.0,0.0
17470,12.0,10.2,10.166666666666666,14.575000000000001,8.666666666666666,14.4
12681,9.508771929824562,12.387719298245612,9.180722891566266,13.524337349397593,8.722222222222221,13.784555555555556
14907,9.2,15.569999999999999,8.292682926829269,15.336097560975611,8.4,14.732000000000003
17735,9.348837209302326,14.768992248062016,8.73469387755102,15.270136054421775,0.0,0.0
16059,4.857142857142857,8.992857142857144,5.086956521739131,10.810869565217393,7.526315789473684,9.726315789473684
15018,8.545454545454545,12.319999999999999,5.333333333333333,15.100000000000001,0.0,0.0
14733,0.0,0.0,8.0,14.4,8.0,12.254545454545456
14176,4.636363636363637,11.318181818181818,8.0,17.2,0.0,0.0
15353,4.363636363636363,8.890909090909092,11.5,13.775,0.0,0.0
18119,0.0,0.0,2.5,8.575,0.0,0.0
17491,12.0,15.0,6.555555555555555,14.05,0.0,0.0
14282,9.5,12.549999999999999,8.878787878787879,14.378787878787879,10.0,10.722222222222221
13569,0.0,0.0,2.25,5.4,4.5,7.575
14673,8.285714285714286,14.211428571428572,10.285714285714286,14.125714285714285,10.0,14.049999999999999
13488,9.869565217391305,14.694347826086958,8.865384615384615,13.067884615384608,8.666666666666666,14.443999999999994
16221,5.190476190476191,9.896666666666667,4.2,10.63,4.0,5.6000000000000005
15002,6.416666666666667,10.615833333333333,6.024390243902439,11.689024390243905,0.0,0.0
15965,0.0,0.0,4.333333333333333,10.677777777777777,4.478260869565218,8.422608695652174
15024,5.555555555555555,9.085555555555556,5.0,9.064583333333333,5.733333333333333,10.614666666666666
17675,9.62,14.1296,9.20253164556962,14.149240506329111,8.981818181818182,15.21163636363636
13769,9.045454545454545,12.321363636363635,8.105263157894736,14.905263157894737,10.0,11.86
16904,3.6842105263157894,7.155263157894738,4.148936170212766,8.825106382978728,4.34375,7.934687500000002
16086,4.0,15.0,6.666666666666667,15.0,5.5,13.675
13786,0.0,0.0,12.0,14.399999999999999,0.0,0.0
